,eid,label,video,times,mismatch,n_mismatch,duration
533,2e22c1fc-eec6-4856-85a0-7dba8668f646,body,True,True,False,0.0,4389.0
534,64977c74-9c04-437a-9ea1-50386c4996db,left,True,True,False,0.0,4562.0
535,64977c74-9c04-437a-9ea1-50386c4996db,right,True,True,False,0.0,4559.0
536,64977c74-9c04-437a-9ea1-50386c4996db,body,True,True,False,0.0,4570.0
537,9a6e127b-bb07-4be2-92e2-53dd858c2762,left,True,True,False,0.0,2813.0
538,9a6e127b-bb07-4be2-92e2-53dd858c2762,right,True,True,False,0.0,2810.0
539,9a6e127b-bb07-4be2-92e2-53dd858c2762,body,True,True,False,0.0,2824.0
540,09156021-9a1d-4e1d-ae59-48cbde3c5d42,left,True,True,False,0.0,2764.0
541,09156021-9a1d-4e1d-ae59-48cbde3c5d42,right,True,True,False,0.0,2761.0
542,09156021-9a1d-4e1d-ae59-48cbde3c5d42,body,True,True,False,0.0,2775.0
543,90e524a2-aa63-47ce-b5b8-1b1941a1223a,left,True,True,False,0.0,2707.0
544,90e524a2-aa63-47ce-b5b8-1b1941a1223a,right,True,True,False,0.0,2704.0
545,90e524a2-aa63-47ce-b5b8-1b1941a1223a,body,True,True,False,0.0,2718.0
546,1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,left,True,True,False,0.0,4040.0
547,1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,right,True,True,False,0.0,4036.0
548,1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,body,True,True,False,0.0,4057.0
549,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,left,True,True,False,0.0,3184.0
550,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,right,True,True,False,0.0,3181.0
551,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,body,True,True,False,0.0,3190.0
552,10fac7a1-919d-4ca7-83c4-4675bd8d9416,left,True,True,False,0.0,3318.0
553,10fac7a1-919d-4ca7-83c4-4675bd8d9416,right,True,True,False,0.0,3315.0
554,10fac7a1-919d-4ca7-83c4-4675bd8d9416,body,True,True,False,0.0,3324.0
555,8b1f4024-3d96-4ee7-95f9-8a1dfd4ce4ef,left,True,True,False,0.0,4420.0
556,8b1f4024-3d96-4ee7-95f9-8a1dfd4ce4ef,right,True,True,False,0.0,4416.0
557,8b1f4024-3d96-4ee7-95f9-8a1dfd4ce4ef,body,True,True,False,0.0,4428.0
558,68775ca0-b056-48d5-b6ae-a4c2a76ae48f,left,True,True,False,0.0,5507.0
559,68775ca0-b056-48d5-b6ae-a4c2a76ae48f,right,True,True,False,0.0,5502.0
560,68775ca0-b056-48d5-b6ae-a4c2a76ae48f,body,True,True,False,0.0,5517.0
561,f27e6cd6-cdd3-4524-b8e3-8146046e2a7d,left,True,True,False,0.0,3779.0
562,f27e6cd6-cdd3-4524-b8e3-8146046e2a7d,right,True,True,False,0.0,3775.0
563,f27e6cd6-cdd3-4524-b8e3-8146046e2a7d,body,True,True,False,0.0,3786.0
564,1b61b7f2-a599-4e40-abd6-3e758d2c9e25,left,True,True,False,0.0,4901.0
565,1b61b7f2-a599-4e40-abd6-3e758d2c9e25,right,True,True,False,0.0,4909.0
566,1b61b7f2-a599-4e40-abd6-3e758d2c9e25,body,True,True,False,0.0,4908.0
567,cea755db-4eee-4138-bdd6-fc23a572f5a1,left,False,False,,,
568,cea755db-4eee-4138-bdd6-fc23a572f5a1,right,False,False,,,
569,cea755db-4eee-4138-bdd6-fc23a572f5a1,body,False,False,,,
570,30af8629-7b96-45b7-8778-374720ddbc5e,left,True,True,False,0.0,4115.0
571,30af8629-7b96-45b7-8778-374720ddbc5e,right,True,True,False,0.0,4112.0
572,30af8629-7b96-45b7-8778-374720ddbc5e,body,True,True,False,0.0,4123.0
573,66d98e6e-bcd9-4e78-8fbb-636f7e808b29,left,True,True,False,0.0,5453.0
574,66d98e6e-bcd9-4e78-8fbb-636f7e808b29,right,True,True,False,0.0,5474.0
575,66d98e6e-bcd9-4e78-8fbb-636f7e808b29,body,True,True,False,0.0,5463.0
576,f9860a11-24d3-452e-ab95-39e199f20a93,left,True,True,False,0.0,5850.0
577,f9860a11-24d3-452e-ab95-39e199f20a93,right,True,True,False,0.0,5872.0
578,f9860a11-24d3-452e-ab95-39e199f20a93,body,True,True,False,0.0,5860.0
579,f3ce3197-d534-4618-bf81-b687555d1883,left,True,True,False,0.0,6357.0
580,f3ce3197-d534-4618-bf81-b687555d1883,right,True,True,False,0.0,6382.0
581,f3ce3197-d534-4618-bf81-b687555d1883,body,True,True,False,0.0,6368.0
582,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,left,True,True,False,0.0,5670.0
583,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,right,True,True,False,0.0,5692.0
584,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,body,True,True,False,0.0,5680.0
585,695a6073-eae0-49e0-bb0f-e9e57a9275b9,left,True,True,False,0.0,4803.0
586,695a6073-eae0-49e0-bb0f-e9e57a9275b9,right,True,True,False,0.0,4822.0
587,695a6073-eae0-49e0-bb0f-e9e57a9275b9,body,True,True,False,0.0,4812.0
588,6fb1e12c-883b-46d1-a745-473cde3232c8,left,True,True,False,0.0,4293.0
589,6fb1e12c-883b-46d1-a745-473cde3232c8,right,True,True,False,0.0,4309.0
590,6fb1e12c-883b-46d1-a745-473cde3232c8,body,True,True,False,0.0,4300.0
591,88d24c31-52e4-49cc-9f32-6adbeb9eba87,left,True,True,False,0.0,4344.0
592,88d24c31-52e4-49cc-9f32-6adbeb9eba87,right,True,True,False,0.0,4360.0
593,88d24c31-52e4-49cc-9f32-6adbeb9eba87,body,True,True,False,0.0,4351.0
594,c6db3304-c906-400c-aa0f-45dd3945b2ea,left,True,True,False,0.0,5194.0
595,c6db3304-c906-400c-aa0f-45dd3945b2ea,right,True,True,False,0.0,5214.0
596,c6db3304-c906-400c-aa0f-45dd3945b2ea,body,True,True,False,0.0,5203.0
597,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,left,True,True,False,0.0,4004.0
598,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,right,True,True,False,0.0,4020.0
599,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,body,True,True,False,0.0,4011.0
600,dac3a4c1-b666-4de0-87e8-8c514483cacf,left,True,True,False,0.0,4412.0
601,dac3a4c1-b666-4de0-87e8-8c514483cacf,right,True,True,False,0.0,4429.0
602,dac3a4c1-b666-4de0-87e8-8c514483cacf,body,True,True,False,0.0,4420.0
603,875c1e5c-f7ec-45ac-ab82-ecfe7276a707,left,True,True,False,0.0,5448.0
604,875c1e5c-f7ec-45ac-ab82-ecfe7276a707,right,True,True,False,0.0,5468.0
605,875c1e5c-f7ec-45ac-ab82-ecfe7276a707,body,True,True,False,0.0,5457.0
606,81a1dca0-cc90-47c5-afe3-c277319c47c8,left,True,True,False,0.0,4599.0
607,81a1dca0-cc90-47c5-afe3-c277319c47c8,right,True,True,False,0.0,4617.0
608,81a1dca0-cc90-47c5-afe3-c277319c47c8,body,True,True,False,0.0,4607.0
609,493170a6-fd94-4ee4-884f-cc018c17eeb9,left,True,True,False,0.0,4855.0
610,493170a6-fd94-4ee4-884f-cc018c17eeb9,right,True,True,False,0.0,4873.0
611,493170a6-fd94-4ee4-884f-cc018c17eeb9,body,True,True,False,0.0,4863.0
612,360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,left,True,True,False,0.0,5716.0
613,360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,right,True,True,False,0.0,5737.0
614,360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,body,True,True,False,0.0,5726.0
615,d7e60cc3-6020-429e-a654-636c6cc677ea,left,True,True,False,0.0,5238.0
616,d7e60cc3-6020-429e-a654-636c6cc677ea,right,True,True,False,0.0,5258.0
617,d7e60cc3-6020-429e-a654-636c6cc677ea,body,True,True,False,0.0,5248.0
618,f4ffb731-8349-4fe4-806e-0232a84e52dd,left,True,True,False,0.0,4949.0
619,f4ffb731-8349-4fe4-806e-0232a84e52dd,right,True,True,False,0.0,4922.0
620,f4ffb731-8349-4fe4-806e-0232a84e52dd,body,True,True,False,0.0,4957.0
621,a4747ac8-6a75-444f-b99b-696fff0243fd,left,True,True,False,0.0,3032.0
622,a4747ac8-6a75-444f-b99b-696fff0243fd,right,True,True,False,0.0,3016.0
623,a4747ac8-6a75-444f-b99b-696fff0243fd,body,True,True,False,0.0,3038.0
624,c4432264-e1ae-446f-8a07-6280abade813,left,True,True,False,0.0,5359.0
625,c4432264-e1ae-446f-8a07-6280abade813,right,True,True,False,0.0,5365.0
626,c4432264-e1ae-446f-8a07-6280abade813,body,True,True,False,0.0,5377.0
627,9e9c6fc0-4769-4d83-9ea4-b59a1230510e,left,True,True,False,0.0,6526.0
628,9e9c6fc0-4769-4d83-9ea4-b59a1230510e,right,True,True,False,0.0,6535.0
629,9e9c6fc0-4769-4d83-9ea4-b59a1230510e,body,True,True,False,0.0,6549.0
630,09b2c4d1-058d-4c84-9fd4-97530f85baf6,left,True,True,False,0.0,5269.0
631,09b2c4d1-058d-4c84-9fd4-97530f85baf6,right,True,True,False,0.0,5276.0
632,09b2c4d1-058d-4c84-9fd4-97530f85baf6,body,True,True,False,0.0,5288.0
633,5d6aa933-4b00-4e99-ae2d-5003657592e9,left,True,True,False,0.0,6506.0
634,5d6aa933-4b00-4e99-ae2d-5003657592e9,right,True,True,False,0.0,6514.0
635,5d6aa933-4b00-4e99-ae2d-5003657592e9,body,True,True,False,0.0,6528.0
636,63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,left,True,True,False,0.0,4516.0
637,63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,right,True,True,False,0.0,4521.0
638,63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,body,True,True,False,0.0,4531.0
639,746d1902-fa59-4cab-b0aa-013be36060d5,left,True,True,False,0.0,5417.0
640,746d1902-fa59-4cab-b0aa-013be36060d5,right,True,True,False,0.0,5426.0
641,746d1902-fa59-4cab-b0aa-013be36060d5,body,True,True,False,0.0,5438.0
642,5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,left,True,True,False,0.0,6055.0
643,5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,right,True,True,False,0.0,6065.0
644,5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,body,True,True,False,0.0,6078.0
645,56bc129c-6265-407a-a208-cc16d20a6c01,left,True,True,False,0.0,6545.0
646,56bc129c-6265-407a-a208-cc16d20a6c01,right,True,True,False,0.0,6556.0
647,56bc129c-6265-407a-a208-cc16d20a6c01,body,True,True,False,0.0,6570.0
648,1a507308-c63a-4e02-8f32-3239a07dc578,left,True,True,False,0.0,5323.0
649,1a507308-c63a-4e02-8f32-3239a07dc578,right,True,True,False,0.0,5329.0
650,1a507308-c63a-4e02-8f32-3239a07dc578,body,True,True,False,0.0,5341.0
651,f5591ac5-311d-4fa8-9bad-029d7be9c491,left,True,True,False,0.0,5338.0
652,f5591ac5-311d-4fa8-9bad-029d7be9c491,right,True,True,False,0.0,5344.0
653,f5591ac5-311d-4fa8-9bad-029d7be9c491,body,True,True,False,0.0,5356.0
654,ab8a0899-a59f-42e4-8807-95b14056104b,left,True,True,False,0.0,5390.0
655,ab8a0899-a59f-42e4-8807-95b14056104b,right,True,True,False,0.0,5396.0
656,ab8a0899-a59f-42e4-8807-95b14056104b,body,True,True,False,0.0,5408.0
657,71e03be6-b497-4991-a121-9416dcc1a6e7,left,True,True,False,0.0,5641.0
658,71e03be6-b497-4991-a121-9416dcc1a6e7,right,True,True,False,0.0,5648.0
659,71e03be6-b497-4991-a121-9416dcc1a6e7,body,True,True,False,0.0,5660.0
660,d0ea3148-948d-4817-94f8-dcaf2342bbbe,left,True,True,False,0.0,5270.0
661,d0ea3148-948d-4817-94f8-dcaf2342bbbe,right,True,True,False,0.0,5277.0
662,d0ea3148-948d-4817-94f8-dcaf2342bbbe,body,True,True,False,0.0,5289.0
663,4aa1d525-5c7d-4c50-a147-ec53a9014812,left,True,True,False,0.0,4202.0
664,4aa1d525-5c7d-4c50-a147-ec53a9014812,right,True,True,False,0.0,4208.0
665,4aa1d525-5c7d-4c50-a147-ec53a9014812,body,True,True,False,0.0,4217.0
666,9b5a1754-ac99-4d53-97d3-35c2f6638507,left,True,True,False,0.0,4234.0
667,9b5a1754-ac99-4d53-97d3-35c2f6638507,right,True,True,False,0.0,4239.0
668,9b5a1754-ac99-4d53-97d3-35c2f6638507,body,True,True,False,0.0,4249.0
669,2c44a360-5a56-4971-8009-f469fb59de98,left,True,True,False,0.0,4117.0
670,2c44a360-5a56-4971-8009-f469fb59de98,right,True,True,False,0.0,4122.0
671,2c44a360-5a56-4971-8009-f469fb59de98,body,True,True,False,0.0,4131.0
672,3f6e25ae-c007-4dc3-aa77-450fd5705046,left,True,True,False,0.0,3214.0
673,3f6e25ae-c007-4dc3-aa77-450fd5705046,right,True,True,False,0.0,3218.0
674,3f6e25ae-c007-4dc3-aa77-450fd5705046,body,True,True,False,0.0,3225.0
675,113c5b6c-940e-4b21-b462-789b4c2be0e5,left,True,True,False,0.0,4047.0
676,113c5b6c-940e-4b21-b462-789b4c2be0e5,right,True,True,False,0.0,4052.0
677,113c5b6c-940e-4b21-b462-789b4c2be0e5,body,True,True,False,0.0,4061.0
678,0b7ee1b6-42db-46cd-a465-08f531366187,left,True,True,False,0.0,5065.0
679,0b7ee1b6-42db-46cd-a465-08f531366187,right,True,True,False,0.0,5071.0
680,0b7ee1b6-42db-46cd-a465-08f531366187,body,True,True,False,0.0,5082.0
681,a4a74102-2af5-45dc-9e41-ef7f5aed88be,left,True,True,False,0.0,3278.0
682,a4a74102-2af5-45dc-9e41-ef7f5aed88be,right,True,True,False,0.0,3282.0
683,a4a74102-2af5-45dc-9e41-ef7f5aed88be,body,True,True,False,0.0,3290.0
684,72cb5550-43b4-4ef0-add5-e4adfdfb5e02,left,True,True,False,0.0,6249.0
685,72cb5550-43b4-4ef0-add5-e4adfdfb5e02,right,True,True,False,0.0,6257.0
686,72cb5550-43b4-4ef0-add5-e4adfdfb5e02,body,True,True,False,0.0,6271.0
687,d0c91c3c-8cbb-4929-8657-31f18bffc294,left,True,True,False,0.0,3732.0
688,d0c91c3c-8cbb-4929-8657-31f18bffc294,right,True,True,False,0.0,3736.0
689,d0c91c3c-8cbb-4929-8657-31f18bffc294,body,True,True,False,0.0,3744.0
690,6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,left,True,True,False,0.0,4177.0
691,6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,right,True,True,False,0.0,4182.0
692,6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,body,True,True,False,0.0,4192.0
693,88224abb-5746-431f-9c17-17d7ef806e6a,left,True,True,False,0.0,4695.0
694,88224abb-5746-431f-9c17-17d7ef806e6a,right,True,True,False,0.0,4700.0
695,88224abb-5746-431f-9c17-17d7ef806e6a,body,True,True,False,0.0,4711.0
696,7cec9792-b8f9-4878-be7e-f08103dc0323,left,True,True,False,0.0,4264.0
697,7cec9792-b8f9-4878-be7e-f08103dc0323,right,True,True,False,0.0,4269.0
698,7cec9792-b8f9-4878-be7e-f08103dc0323,body,True,True,False,0.0,4279.0
699,0802ced5-33a3-405e-8336-b65ebc5cb07c,left,True,True,False,0.0,3857.0
700,0802ced5-33a3-405e-8336-b65ebc5cb07c,right,True,True,False,0.0,3861.0
701,0802ced5-33a3-405e-8336-b65ebc5cb07c,body,True,True,False,0.0,3870.0
702,dd4da095-4a99-4bf3-9727-f735077dba66,left,True,True,True,-227986.0,6351.0
703,dd4da095-4a99-4bf3-9727-f735077dba66,right,True,True,False,0.0,511.0
704,dd4da095-4a99-4bf3-9727-f735077dba66,body,True,True,True,-76312.0,5103.0
705,e5fae088-ed96-4d9b-82f9-dfd13c259d52,left,True,True,False,0.0,360.0
706,e5fae088-ed96-4d9b-82f9-dfd13c259d52,right,True,True,True,311459.0,362.0
707,e5fae088-ed96-4d9b-82f9-dfd13c259d52,body,True,True,True,62258.0,362.0
708,21e16736-fd59-44c7-b938-9b1333d25da8,left,True,True,False,0.0,3965.0
709,21e16736-fd59-44c7-b938-9b1333d25da8,right,True,True,False,0.0,3979.0
710,21e16736-fd59-44c7-b938-9b1333d25da8,body,True,True,False,0.0,3977.0
711,53738f95-bd08-4d9d-9133-483fdb19e8da,left,True,True,False,0.0,2741.0
712,53738f95-bd08-4d9d-9133-483fdb19e8da,right,True,True,False,0.0,2751.0
713,53738f95-bd08-4d9d-9133-483fdb19e8da,body,True,True,False,0.0,2749.0
714,d33baf74-263c-4b37-a0d0-b79dcb80a764,left,True,True,False,0.0,3112.0
715,d33baf74-263c-4b37-a0d0-b79dcb80a764,right,True,True,False,0.0,3118.0
716,d33baf74-263c-4b37-a0d0-b79dcb80a764,body,True,True,False,0.0,3125.0
717,259927fd-7563-4b03-bc5d-17b4d0fa7a55,left,True,True,False,0.0,3586.0
718,259927fd-7563-4b03-bc5d-17b4d0fa7a55,right,True,True,False,0.0,3593.0
719,259927fd-7563-4b03-bc5d-17b4d0fa7a55,body,True,True,False,0.0,3601.0
720,510b1a50-825d-44ce-86f6-9678f5396e02,left,True,True,False,0.0,4817.0
721,510b1a50-825d-44ce-86f6-9678f5396e02,right,True,True,False,0.0,4839.0
722,510b1a50-825d-44ce-86f6-9678f5396e02,body,True,True,False,0.0,4847.0
723,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,left,True,True,False,0.0,4281.0
724,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,right,True,True,False,0.0,4300.0
725,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,body,True,True,False,0.0,4308.0
726,ff4187b5-4176-4e39-8894-53a24b7cf36b,left,True,True,False,0.0,3933.0
727,ff4187b5-4176-4e39-8894-53a24b7cf36b,right,True,True,False,0.0,3951.0
728,ff4187b5-4176-4e39-8894-53a24b7cf36b,body,True,True,False,0.0,3958.0
729,465c44bd-2e67-4112-977b-36e1ac7e3f8c,left,True,True,False,0.0,2557.0
730,465c44bd-2e67-4112-977b-36e1ac7e3f8c,right,True,True,False,0.0,2569.0
731,465c44bd-2e67-4112-977b-36e1ac7e3f8c,body,True,True,False,0.0,2573.0
732,e49d8ee7-24b9-416a-9d04-9be33b655f40,left,True,True,False,0.0,2818.0
733,e49d8ee7-24b9-416a-9d04-9be33b655f40,right,True,True,False,0.0,2831.0
734,e49d8ee7-24b9-416a-9d04-9be33b655f40,body,True,True,False,0.0,2836.0
735,ee40aece-cffd-4edb-a4b6-155f158c666a,left,True,True,False,0.0,4949.0
736,ee40aece-cffd-4edb-a4b6-155f158c666a,right,True,True,False,0.0,4971.0
737,ee40aece-cffd-4edb-a4b6-155f158c666a,body,True,True,False,0.0,4980.0
738,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,left,True,True,False,0.0,3857.0
739,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,right,True,True,False,0.0,3874.0
740,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,body,True,True,False,0.0,3881.0
741,cb2ad999-a6cb-42ff-bf71-1774c57e5308,left,True,True,False,0.0,4414.0
742,cb2ad999-a6cb-42ff-bf71-1774c57e5308,right,True,True,False,0.0,4423.0
743,cb2ad999-a6cb-42ff-bf71-1774c57e5308,body,True,True,False,0.0,4432.0
744,934dd7a4-fbdc-459c-8830-04fe9033bc28,left,True,True,False,0.0,4497.0
745,934dd7a4-fbdc-459c-8830-04fe9033bc28,right,True,True,False,0.0,4493.0
746,934dd7a4-fbdc-459c-8830-04fe9033bc28,body,True,True,False,0.0,4505.0
747,fe1fd79f-b051-411f-a0a9-2530a02cc78d,left,True,True,False,0.0,4153.0
748,fe1fd79f-b051-411f-a0a9-2530a02cc78d,right,True,True,False,0.0,4162.0
749,fe1fd79f-b051-411f-a0a9-2530a02cc78d,body,True,True,False,0.0,4171.0
750,4d8c7767-981c-4347-8e5e-5d5fffe38534,left,True,True,False,0.0,544.0
751,4d8c7767-981c-4347-8e5e-5d5fffe38534,right,True,True,True,699961.0,546.0
752,4d8c7767-981c-4347-8e5e-5d5fffe38534,body,True,True,False,0.0,545.0
753,1e45d992-c356-40e1-9be1-a506d944896f,left,True,True,False,0.0,6122.0
754,1e45d992-c356-40e1-9be1-a506d944896f,right,True,True,False,0.0,6145.0
755,1e45d992-c356-40e1-9be1-a506d944896f,body,True,True,False,0.0,6133.0
756,03063955-2523-47bd-ae57-f7489dd40f15,left,True,True,False,0.0,5960.0
757,03063955-2523-47bd-ae57-f7489dd40f15,right,True,True,False,0.0,5983.0
758,03063955-2523-47bd-ae57-f7489dd40f15,body,True,True,False,0.0,5971.0
759,768a371d-7e88-47f8-bf21-4a6a6570dd6e,left,True,True,False,0.0,4037.0
760,768a371d-7e88-47f8-bf21-4a6a6570dd6e,right,True,True,False,0.0,4052.0
761,768a371d-7e88-47f8-bf21-4a6a6570dd6e,body,True,True,False,0.0,4044.0
762,45ef6691-7b80-4a43-bd1a-85fc00851ae8,left,True,True,False,0.0,4664.0
763,45ef6691-7b80-4a43-bd1a-85fc00851ae8,right,True,True,False,0.0,4682.0
764,45ef6691-7b80-4a43-bd1a-85fc00851ae8,body,True,True,False,0.0,4672.0
765,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,left,True,True,False,0.0,3806.0
766,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,right,True,True,False,0.0,3821.0
767,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,body,True,True,False,0.0,3813.0
768,7416f387-b302-4ca3-8daf-03b585a1b7ec,left,True,True,False,0.0,4640.0
769,7416f387-b302-4ca3-8daf-03b585a1b7ec,right,True,True,False,0.0,4657.0
770,7416f387-b302-4ca3-8daf-03b585a1b7ec,body,True,True,False,0.0,4648.0
771,1928bf72-2002-46a6-8930-728420402e01,left,True,True,False,0.0,5509.0
772,1928bf72-2002-46a6-8930-728420402e01,right,True,True,False,0.0,5530.0
773,1928bf72-2002-46a6-8930-728420402e01,body,True,True,False,0.0,5519.0
774,22e04698-b974-4805-b241-3b547dbf37bf,left,True,True,False,0.0,3849.0
775,22e04698-b974-4805-b241-3b547dbf37bf,right,True,True,False,0.0,3864.0
776,22e04698-b974-4805-b241-3b547dbf37bf,body,True,True,False,0.0,3856.0
777,7cb81727-2097-4b52-b480-c89867b5b34c,left,True,True,False,0.0,5093.0
778,7cb81727-2097-4b52-b480-c89867b5b34c,right,True,True,False,0.0,5113.0
779,7cb81727-2097-4b52-b480-c89867b5b34c,body,True,True,False,0.0,5102.0
780,f84045b0-ce09-4ace-9d11-5ea491620707,left,True,True,False,0.0,4772.0
781,f84045b0-ce09-4ace-9d11-5ea491620707,right,True,True,False,0.0,4790.0
782,f84045b0-ce09-4ace-9d11-5ea491620707,body,True,True,False,0.0,4780.0
783,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,left,True,True,False,0.0,4472.0
784,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,right,True,True,False,0.0,4489.0
785,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,body,True,True,False,0.0,4480.0
786,75b6b132-d998-4fba-8482-961418ac957d,left,True,True,False,0.0,4528.0
787,75b6b132-d998-4fba-8482-961418ac957d,right,True,True,False,0.0,4545.0
788,75b6b132-d998-4fba-8482-961418ac957d,body,True,True,False,0.0,4536.0
789,032452e9-1886-449d-9c13-0f192572e19f,left,True,True,False,0.0,5029.0
790,032452e9-1886-449d-9c13-0f192572e19f,right,True,True,False,0.0,5049.0
791,032452e9-1886-449d-9c13-0f192572e19f,body,True,True,False,0.0,5038.0
792,56b57c38-2699-4091-90a8-aba35103155e,left,True,True,False,0.0,4000.0
793,56b57c38-2699-4091-90a8-aba35103155e,right,True,True,False,0.0,4016.0
794,56b57c38-2699-4091-90a8-aba35103155e,body,True,True,False,0.0,4007.0
795,91796ceb-e314-4859-9a1f-092f85cc846a,left,True,True,False,0.0,4804.0
796,91796ceb-e314-4859-9a1f-092f85cc846a,right,True,True,False,0.0,4822.0
797,91796ceb-e314-4859-9a1f-092f85cc846a,body,True,True,False,0.0,4812.0
798,6c6983ef-7383-4989-9183-32b1a300d17a,left,True,True,False,0.0,4260.0
