,eid,label,video,times,mismatch,n_mismatch,duration
799,6c6983ef-7383-4989-9183-32b1a300d17a,right,True,True,False,0.0,4276.0
800,6c6983ef-7383-4989-9183-32b1a300d17a,body,True,True,False,0.0,4267.0
801,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,left,True,True,False,0.0,3969.0
802,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,right,True,True,False,0.0,3985.0
803,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,body,True,True,False,0.0,3976.0
804,671c7ea7-6726-4fbe-adeb-f89c2c8e489b,left,True,True,False,0.0,4845.0
805,671c7ea7-6726-4fbe-adeb-f89c2c8e489b,right,True,True,False,0.0,4863.0
806,671c7ea7-6726-4fbe-adeb-f89c2c8e489b,body,True,True,False,0.0,4854.0
807,6bb5da8f-6858-4fdd-96d9-c34b3b841593,left,True,True,False,0.0,4184.0
808,6bb5da8f-6858-4fdd-96d9-c34b3b841593,right,True,True,False,0.0,4200.0
809,6bb5da8f-6858-4fdd-96d9-c34b3b841593,body,True,True,False,0.0,4192.0
810,3638d102-e8b6-4230-8742-e548cd87a949,left,True,True,False,0.0,6080.0
811,3638d102-e8b6-4230-8742-e548cd87a949,right,True,True,False,0.0,6103.0
812,3638d102-e8b6-4230-8742-e548cd87a949,body,True,True,False,0.0,6091.0
813,f1db6257-85ef-4385-b415-2d078ec75df2,left,True,True,False,0.0,5347.0
814,f1db6257-85ef-4385-b415-2d078ec75df2,right,True,True,False,0.0,5367.0
815,f1db6257-85ef-4385-b415-2d078ec75df2,body,True,True,False,0.0,5356.0
816,d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,left,True,True,False,0.0,5747.0
817,d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,right,True,True,False,0.0,5769.0
818,d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,body,True,True,False,0.0,5757.0
819,9545aa05-3945-4054-a5c3-a259f7209d61,left,True,True,False,0.0,4363.0
820,9545aa05-3945-4054-a5c3-a259f7209d61,right,True,True,False,0.0,4380.0
821,9545aa05-3945-4054-a5c3-a259f7209d61,body,True,True,False,0.0,4371.0
822,1425bd6f-c625-4f6a-b237-dc5bcfc42c87,left,True,True,False,0.0,5395.0
823,1425bd6f-c625-4f6a-b237-dc5bcfc42c87,right,True,True,False,0.0,5366.0
824,1425bd6f-c625-4f6a-b237-dc5bcfc42c87,body,True,True,False,0.0,5404.0
825,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,left,True,True,False,0.0,5484.0
826,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,right,True,True,False,0.0,5495.0
827,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,body,True,True,False,0.0,5507.0
828,9b528ad0-4599-4a55-9148-96cc1d93fb24,left,True,True,False,0.0,4089.0
829,9b528ad0-4599-4a55-9148-96cc1d93fb24,right,True,True,False,0.0,4097.0
830,9b528ad0-4599-4a55-9148-96cc1d93fb24,body,True,True,False,0.0,4106.0
831,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9,left,True,True,False,0.0,5430.0
832,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9,right,True,True,False,0.0,5441.0
833,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9,body,True,True,False,0.0,5452.0
834,3e6a97d3-3991-49e2-b346-6948cb4580fb,left,True,True,False,0.0,3816.0
835,3e6a97d3-3991-49e2-b346-6948cb4580fb,right,True,True,False,0.0,3824.0
836,3e6a97d3-3991-49e2-b346-6948cb4580fb,body,True,True,False,0.0,3832.0
837,eacc49a9-f3a1-49f1-b87f-0972f90ee837,left,True,True,False,0.0,4638.0
838,eacc49a9-f3a1-49f1-b87f-0972f90ee837,right,True,True,False,0.0,4647.0
839,eacc49a9-f3a1-49f1-b87f-0972f90ee837,body,True,True,False,0.0,4657.0
840,5b49aca6-a6f4-4075-931a-617ad64c219c,left,True,True,False,0.0,4648.0
841,5b49aca6-a6f4-4075-931a-617ad64c219c,right,True,True,False,0.0,4657.0
842,5b49aca6-a6f4-4075-931a-617ad64c219c,body,True,True,False,0.0,4667.0
843,d901aff5-2250-467a-b4a1-0cb9729df9e2,left,True,True,False,0.0,3859.0
844,d901aff5-2250-467a-b4a1-0cb9729df9e2,right,True,True,False,0.0,3867.0
845,d901aff5-2250-467a-b4a1-0cb9729df9e2,body,True,True,False,0.0,3875.0
846,27ef44c0-acb2-4220-b776-477d0d5abd35,left,True,True,False,0.0,4788.0
847,27ef44c0-acb2-4220-b776-477d0d5abd35,right,True,True,False,0.0,4798.0
848,27ef44c0-acb2-4220-b776-477d0d5abd35,body,True,True,False,0.0,4808.0
849,1ca83b26-30fc-4350-a616-c38b7d00d240,left,True,True,False,0.0,4660.0
850,1ca83b26-30fc-4350-a616-c38b7d00d240,right,True,True,False,0.0,4670.0
851,1ca83b26-30fc-4350-a616-c38b7d00d240,body,True,True,False,0.0,4680.0
852,e0928e11-2b86-4387-a203-80c77fab5d52,left,True,True,False,0.0,4327.0
853,e0928e11-2b86-4387-a203-80c77fab5d52,right,True,True,False,0.0,4336.0
854,e0928e11-2b86-4387-a203-80c77fab5d52,body,True,True,False,0.0,4346.0
855,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,left,True,True,False,0.0,6374.0
856,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,right,True,True,False,0.0,6387.0
857,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,body,True,True,False,0.0,6401.0
858,0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde,left,True,True,False,0.0,6745.0
859,0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde,right,True,True,False,0.0,6759.0
860,0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde,body,True,True,False,0.0,6774.0
861,ae8787b1-4229-4d56-b0c2-566b61a25b77,left,True,True,False,0.0,5510.0
862,ae8787b1-4229-4d56-b0c2-566b61a25b77,right,True,True,False,0.0,5521.0
863,ae8787b1-4229-4d56-b0c2-566b61a25b77,body,True,True,False,0.0,5533.0
864,5139ce2c-7d52-44bf-8129-692d61dd6403,left,True,True,False,0.0,5245.0
865,5139ce2c-7d52-44bf-8129-692d61dd6403,right,True,True,False,0.0,5240.0
866,5139ce2c-7d52-44bf-8129-692d61dd6403,body,True,True,False,0.0,5254.0
867,49368f16-de69-4647-9a7a-761e94517821,left,True,True,False,0.0,4270.0
868,49368f16-de69-4647-9a7a-761e94517821,right,True,True,False,0.0,4266.0
869,49368f16-de69-4647-9a7a-761e94517821,body,True,True,False,0.0,4278.0
870,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,left,True,True,True,-148911.0,6925.0
871,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,right,True,True,True,-371951.0,6918.0
872,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,body,True,True,True,-74587.0,6937.0
873,d832d9f7-c96a-4f63-8921-516ba4a7b61f,left,True,True,False,0.0,1045.0
874,d832d9f7-c96a-4f63-8921-516ba4a7b61f,right,True,True,False,0.0,268.0
875,d832d9f7-c96a-4f63-8921-516ba4a7b61f,body,True,True,False,0.0,676.0
876,dcceebe5-4589-44df-a1c1-9fa33e779727,left,True,True,False,0.0,15104.0
877,dcceebe5-4589-44df-a1c1-9fa33e779727,right,True,True,False,0.0,2587.0
878,dcceebe5-4589-44df-a1c1-9fa33e779727,body,True,True,False,0.0,6491.0
879,cae5cd75-55e5-4277-8db3-cf4d6c5ff918,left,True,True,False,0.0,5157.0
880,cae5cd75-55e5-4277-8db3-cf4d6c5ff918,right,True,True,False,0.0,5153.0
881,cae5cd75-55e5-4277-8db3-cf4d6c5ff918,body,True,True,False,0.0,5166.0
882,4ef13091-1bc8-4f32-9619-107bdf48540c,left,True,True,False,0.0,4975.0
883,4ef13091-1bc8-4f32-9619-107bdf48540c,right,True,True,False,0.0,4970.0
884,4ef13091-1bc8-4f32-9619-107bdf48540c,body,True,True,False,0.0,4983.0
885,4ddb8a95-788b-48d0-8a0a-66c7c796da96,left,True,True,False,0.0,12573.0
886,4ddb8a95-788b-48d0-8a0a-66c7c796da96,right,True,True,False,0.0,2166.0
887,4ddb8a95-788b-48d0-8a0a-66c7c796da96,body,True,True,False,0.0,5426.0
888,f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,left,True,True,True,1004671.0,16.0
889,f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,right,True,True,False,0.0,383.0
890,f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,body,True,True,False,0.0,958.0
891,65f5c9b4-4440-48b9-b914-c593a5184a18,left,True,True,False,0.0,10904.0
892,65f5c9b4-4440-48b9-b914-c593a5184a18,right,True,True,False,0.0,1855.0
893,65f5c9b4-4440-48b9-b914-c593a5184a18,body,True,True,False,0.0,4653.0
894,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,left,True,True,False,0.0,6629.0
895,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,right,True,True,False,0.0,6623.0
896,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,body,True,True,False,0.0,6641.0
897,5285c561-80da-4563-8694-739da92e5dd0,left,True,True,False,0.0,4564.0
898,5285c561-80da-4563-8694-739da92e5dd0,right,True,True,False,0.0,4560.0
899,5285c561-80da-4563-8694-739da92e5dd0,body,True,True,False,0.0,4573.0
900,ff96bfe1-d925-4553-94b5-bf8297adf259,left,True,True,False,0.0,4559.0
901,ff96bfe1-d925-4553-94b5-bf8297adf259,right,True,True,False,0.0,4555.0
902,ff96bfe1-d925-4553-94b5-bf8297adf259,body,True,True,False,0.0,4578.0
903,a9138924-4395-4981-83d1-530f6ff7c8fc,left,True,True,False,0.0,5886.0
904,a9138924-4395-4981-83d1-530f6ff7c8fc,right,True,True,False,0.0,5880.0
905,a9138924-4395-4981-83d1-530f6ff7c8fc,body,True,True,False,0.0,5910.0
906,8c2f7f4d-7346-42a4-a715-4d37a5208535,left,True,True,True,-369.0,1802.0
907,8c2f7f4d-7346-42a4-a715-4d37a5208535,right,True,True,True,-918.0,1800.0
908,8c2f7f4d-7346-42a4-a715-4d37a5208535,body,True,True,True,-184.0,1810.0
909,09394481-8dd2-4d5c-9327-f2753ede92d7,left,True,True,False,0.0,5546.0
910,09394481-8dd2-4d5c-9327-f2753ede92d7,right,True,True,False,0.0,5541.0
911,09394481-8dd2-4d5c-9327-f2753ede92d7,body,True,True,False,0.0,5569.0
912,dc21e80d-97d7-44ca-a729-a8e3f9b14305,left,True,True,False,0.0,6443.0
913,dc21e80d-97d7-44ca-a729-a8e3f9b14305,right,True,True,False,0.0,6437.0
914,dc21e80d-97d7-44ca-a729-a8e3f9b14305,body,True,True,False,0.0,6470.0
915,25d1920e-a2af-4b6c-9f2e-fc6c65576544,left,True,True,False,0.0,8303.0
916,25d1920e-a2af-4b6c-9f2e-fc6c65576544,right,True,True,False,0.0,1433.0
917,25d1920e-a2af-4b6c-9f2e-fc6c65576544,body,True,True,False,0.0,3587.0
918,c728f6fd-58e2-448d-aefb-a72c637b604c,left,True,True,False,0.0,18.0
919,c728f6fd-58e2-448d-aefb-a72c637b604c,right,True,True,False,0.0,18.0
920,c728f6fd-58e2-448d-aefb-a72c637b604c,body,True,True,False,0.0,18.0
921,952870e5-f2a7-4518-9e6d-71585460f6fe,left,True,True,False,0.0,5234.0
922,952870e5-f2a7-4518-9e6d-71585460f6fe,right,True,True,False,0.0,5229.0
923,952870e5-f2a7-4518-9e6d-71585460f6fe,body,True,True,False,0.0,5256.0
924,f304211a-81b1-446f-a435-25e589fe3a5a,left,True,True,False,0.0,5514.0
925,f304211a-81b1-446f-a435-25e589fe3a5a,right,True,True,False,0.0,5509.0
926,f304211a-81b1-446f-a435-25e589fe3a5a,body,True,True,False,0.0,5537.0
927,73918ae1-e4fd-4c18-b132-00cb555b1ad2,left,True,True,False,0.0,4193.0
928,73918ae1-e4fd-4c18-b132-00cb555b1ad2,right,True,True,False,0.0,4189.0
929,73918ae1-e4fd-4c18-b132-00cb555b1ad2,body,True,True,False,0.0,4211.0
930,d2832a38-27f6-452d-91d6-af72d794136c,left,True,True,False,0.0,5031.0
931,d2832a38-27f6-452d-91d6-af72d794136c,right,True,True,False,0.0,5027.0
932,d2832a38-27f6-452d-91d6-af72d794136c,body,True,True,False,0.0,5040.0
933,0cc486c3-8c7b-494d-aa04-b70e2690bcba,left,True,True,False,0.0,4340.0
934,0cc486c3-8c7b-494d-aa04-b70e2690bcba,right,True,True,False,0.0,4336.0
935,0cc486c3-8c7b-494d-aa04-b70e2690bcba,body,True,True,False,0.0,4348.0
936,e9fc0a2d-c69d-44d1-9fa3-314782387cae,left,True,True,False,0.0,4838.0
937,e9fc0a2d-c69d-44d1-9fa3-314782387cae,right,True,True,False,0.0,4835.0
938,e9fc0a2d-c69d-44d1-9fa3-314782387cae,body,True,True,False,0.0,4847.0
939,af55d16f-0e31-4073-bdb5-26da54914aa2,left,True,True,False,0.0,7009.0
940,af55d16f-0e31-4073-bdb5-26da54914aa2,right,True,True,False,0.0,7003.0
941,af55d16f-0e31-4073-bdb5-26da54914aa2,body,True,True,False,0.0,7021.0
942,821f1883-27f3-411d-afd3-fb8241bbc39a,left,True,True,False,0.0,4202.0
943,821f1883-27f3-411d-afd3-fb8241bbc39a,right,True,True,False,0.0,4198.0
944,821f1883-27f3-411d-afd3-fb8241bbc39a,body,True,True,False,0.0,4209.0
945,69a0e953-a643-4f0e-bb26-dc65af3ea7d7,left,True,True,False,0.0,4641.0
946,69a0e953-a643-4f0e-bb26-dc65af3ea7d7,right,True,True,False,0.0,4637.0
947,69a0e953-a643-4f0e-bb26-dc65af3ea7d7,body,True,True,False,0.0,4649.0
948,86b6ba67-c1db-4333-add0-f8105ea6e363,left,True,True,False,0.0,4089.0
949,86b6ba67-c1db-4333-add0-f8105ea6e363,right,True,True,False,0.0,4086.0
950,86b6ba67-c1db-4333-add0-f8105ea6e363,body,True,True,False,0.0,4097.0
951,58b1e920-cfc8-467e-b28b-7654a55d0977,left,True,True,False,0.0,5035.0
952,58b1e920-cfc8-467e-b28b-7654a55d0977,right,True,True,False,0.0,5031.0
953,58b1e920-cfc8-467e-b28b-7654a55d0977,body,True,True,False,0.0,5044.0
954,3e7ae7c0-fe8b-487c-9354-036236fa1010,left,True,True,False,0.0,5408.0
955,3e7ae7c0-fe8b-487c-9354-036236fa1010,right,True,True,True,-813723.0,5424.0
956,3e7ae7c0-fe8b-487c-9354-036236fa1010,body,True,True,True,-162536.0,5417.0
957,5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,left,True,True,False,0.0,4834.0
958,5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,right,True,True,True,-801906.0,5346.0
959,5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,body,True,True,True,-793824.0,26460.0
960,03cf52f6-fba6-4743-a42e-dd1ac3072343,left,True,True,False,0.0,4796.0
961,03cf52f6-fba6-4743-a42e-dd1ac3072343,right,True,True,True,-795526.0,5303.0
962,03cf52f6-fba6-4743-a42e-dd1ac3072343,body,True,True,True,-787513.0,26250.0
963,da188f2c-553c-4e04-879b-c9ea2d1b9a93,left,True,True,False,0.0,6084.0
964,da188f2c-553c-4e04-879b-c9ea2d1b9a93,right,True,True,True,-1009198.0,6727.0
965,da188f2c-553c-4e04-879b-c9ea2d1b9a93,body,True,True,True,-999027.0,33300.0
966,7f6b86f9-879a-4ea2-8531-294a221af5d0,left,True,True,False,0.0,6432.0
967,7f6b86f9-879a-4ea2-8531-294a221af5d0,right,True,True,False,0.0,6442.0
968,7f6b86f9-879a-4ea2-8531-294a221af5d0,body,True,True,False,0.0,6472.0
969,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,left,True,True,False,0.0,4836.0
970,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,right,True,True,False,0.0,4844.0
971,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,body,True,True,False,0.0,4867.0
972,49e0ab27-827a-4c91-bcaa-97eea27a1b8d,left,True,True,False,0.0,5453.0
973,49e0ab27-827a-4c91-bcaa-97eea27a1b8d,right,True,True,False,0.0,5461.0
974,49e0ab27-827a-4c91-bcaa-97eea27a1b8d,body,True,True,False,0.0,5487.0
975,edd22318-216c-44ff-bc24-49ce8be78374,left,True,True,False,0.0,5298.0
976,edd22318-216c-44ff-bc24-49ce8be78374,right,True,True,False,0.0,5306.0
977,edd22318-216c-44ff-bc24-49ce8be78374,body,True,True,False,0.0,5331.0
978,8db36de1-8f17-4446-b527-b5d91909b45a,left,True,True,False,0.0,8232.0
979,8db36de1-8f17-4446-b527-b5d91909b45a,right,True,True,True,-1228391.0,8189.0
980,8db36de1-8f17-4446-b527-b5d91909b45a,body,True,True,True,-246946.0,8231.0
981,1eac875c-feaa-4a30-b148-059b954b11d8,left,True,True,False,0.0,6872.0
982,1eac875c-feaa-4a30-b148-059b954b11d8,right,True,True,True,-1025500.0,6836.0
983,1eac875c-feaa-4a30-b148-059b954b11d8,body,True,True,True,-206155.0,6871.0
984,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,left,True,True,False,0.0,5284.0
985,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,right,True,True,True,-788484.0,5256.0
986,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,body,True,True,True,-158510.0,5283.0
987,a66f1593-dafd-4982-9b66-f9554b6c86b5,left,True,True,False,0.0,6801.0
988,a66f1593-dafd-4982-9b66-f9554b6c86b5,right,True,True,True,-1014914.0,6766.0
989,a66f1593-dafd-4982-9b66-f9554b6c86b5,body,True,True,True,-204027.0,6800.0
990,a82800ce-f4e3-4464-9b80-4c3d6fade333,left,True,True,True,-358.0,5400.0
991,a82800ce-f4e3-4464-9b80-4c3d6fade333,right,True,True,True,-805780.0,5371.0
992,a82800ce-f4e3-4464-9b80-4c3d6fade333,body,True,True,True,-161985.0,5399.0
993,6a601cc5-7b79-4c75-b0e8-552246532f82,left,True,True,True,-60.0,6000.0
994,6a601cc5-7b79-4c75-b0e8-552246532f82,right,True,True,True,-895409.0,5969.0
995,6a601cc5-7b79-4c75-b0e8-552246532f82,body,True,True,True,-180004.0,6000.0
996,90e74228-fd1a-482f-bd56-05dbad132861,left,True,True,False,0.0,6390.0
997,90e74228-fd1a-482f-bd56-05dbad132861,right,True,True,True,-953551.0,6357.0
998,90e74228-fd1a-482f-bd56-05dbad132861,body,True,True,True,-191693.0,6389.0
999,b81e3e11-9a60-4114-b894-09f85074d9c3,left,True,True,True,-3090.0,5650.0
1000,b81e3e11-9a60-4114-b894-09f85074d9c3,right,True,True,True,-843137.0,5620.0
1001,b81e3e11-9a60-4114-b894-09f85074d9c3,body,True,True,True,-169495.0,5649.0
1002,8207abc6-6b23-4762-92b4-82e05bed5143,left,True,True,False,0.0,7412.0
1003,8207abc6-6b23-4762-92b4-82e05bed5143,right,True,True,True,-1113689.0,7424.0
1004,8207abc6-6b23-4762-92b4-82e05bed5143,body,True,True,True,-223239.0,7441.0
1005,20c112a1-8a42-44e0-a4cd-e5b932f7bda9,left,True,True,True,-51.0,4640.0
1006,20c112a1-8a42-44e0-a4cd-e5b932f7bda9,right,True,True,False,0.0,4634.0
1007,20c112a1-8a42-44e0-a4cd-e5b932f7bda9,body,True,True,False,0.0,4657.0
1008,549caacc-3bd7-40f1-913d-e94141816547,left,True,True,True,-177.0,5138.0
1009,549caacc-3bd7-40f1-913d-e94141816547,right,True,True,False,0.0,5132.0
1010,549caacc-3bd7-40f1-913d-e94141816547,body,True,True,False,0.0,5158.0
1011,6274dda8-3a59-4aa1-95f8-a8a549c46a26,left,True,True,True,-1702.0,5692.0
1012,6274dda8-3a59-4aa1-95f8-a8a549c46a26,right,True,True,False,0.0,5686.0
1013,6274dda8-3a59-4aa1-95f8-a8a549c46a26,body,True,True,False,0.0,5714.0
1014,ff48aa1d-ef30-4903-ac34-8c41b738c1b9,left,True,True,False,0.0,5785.0
1015,ff48aa1d-ef30-4903-ac34-8c41b738c1b9,right,True,True,False,0.0,5778.0
1016,ff48aa1d-ef30-4903-ac34-8c41b738c1b9,body,True,True,False,0.0,5807.0
1017,280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,left,True,True,False,0.0,6189.0
1018,280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,right,True,True,False,0.0,6181.0
1019,280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,body,True,True,False,0.0,6212.0
1020,c557324b-b95d-414c-888f-6ee1329a2329,left,True,True,False,0.0,5762.0
1021,c557324b-b95d-414c-888f-6ee1329a2329,right,True,True,False,0.0,5771.0
1022,c557324b-b95d-414c-888f-6ee1329a2329,body,True,True,False,0.0,5798.0
1023,5d01d14e-aced-4465-8f8e-9a1c674f62ec,left,True,True,False,0.0,5577.0
1024,5d01d14e-aced-4465-8f8e-9a1c674f62ec,right,True,True,False,0.0,5586.0
1025,5d01d14e-aced-4465-8f8e-9a1c674f62ec,body,True,True,False,0.0,5612.0
1026,e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,left,True,True,False,0.0,5128.0
1027,e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,right,True,True,False,0.0,5136.0
1028,e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,body,True,True,False,0.0,5160.0
1029,81a78eac-9d36-4f90-a73a-7eb3ad7f770b,left,True,True,False,0.0,5820.0
1030,81a78eac-9d36-4f90-a73a-7eb3ad7f770b,right,True,True,False,0.0,5829.0
1031,81a78eac-9d36-4f90-a73a-7eb3ad7f770b,body,True,True,False,0.0,5856.0
1032,626126d5-eecf-4e9b-900e-ec29a17ece07,left,True,True,False,0.0,5857.0
1033,626126d5-eecf-4e9b-900e-ec29a17ece07,right,True,True,False,0.0,5866.0
1034,626126d5-eecf-4e9b-900e-ec29a17ece07,body,True,True,False,0.0,5893.0
1035,b69b86be-af7d-4ecf-8cbf-0cd356afa1bd,left,True,True,False,0.0,5433.0
1036,b69b86be-af7d-4ecf-8cbf-0cd356afa1bd,right,True,True,False,0.0,5442.0
1037,b69b86be-af7d-4ecf-8cbf-0cd356afa1bd,body,True,True,False,0.0,5467.0
1038,15763234-d21e-491f-a01b-1238eb96d389,left,True,True,False,0.0,6164.0
1039,15763234-d21e-491f-a01b-1238eb96d389,right,True,True,False,0.0,6173.0
1040,15763234-d21e-491f-a01b-1238eb96d389,body,True,True,False,0.0,6202.0
1041,e349a2e7-50a3-47ca-bc45-20d1899854ec,left,True,True,False,0.0,5594.0
1042,e349a2e7-50a3-47ca-bc45-20d1899854ec,right,True,True,False,0.0,5603.0
1043,e349a2e7-50a3-47ca-bc45-20d1899854ec,body,True,True,False,0.0,5642.0
1044,1ec23a70-b94b-4e9c-a0df-8c2151da3761,left,True,True,False,0.0,6454.0
1045,1ec23a70-b94b-4e9c-a0df-8c2151da3761,right,True,True,False,0.0,6464.0
1046,1ec23a70-b94b-4e9c-a0df-8c2151da3761,body,True,True,False,0.0,6510.0
1047,fcd49e34-f07b-441c-b2ac-cb8c462ec5ac,left,True,True,False,0.0,6208.0
1048,fcd49e34-f07b-441c-b2ac-cb8c462ec5ac,right,True,True,False,0.0,6218.0
1049,fcd49e34-f07b-441c-b2ac-cb8c462ec5ac,body,True,True,False,0.0,6262.0
1050,5522ac4b-0e41-4c53-836a-aaa17e82b9eb,left,True,True,False,0.0,5816.0
1051,5522ac4b-0e41-4c53-836a-aaa17e82b9eb,right,True,True,False,0.0,5826.0
1052,5522ac4b-0e41-4c53-836a-aaa17e82b9eb,body,True,True,False,0.0,5867.0
1053,993c7024-0abc-4028-ad30-d397ad55b084,left,True,True,False,0.0,4570.0
1054,993c7024-0abc-4028-ad30-d397ad55b084,right,True,True,False,0.0,4577.0
1055,993c7024-0abc-4028-ad30-d397ad55b084,body,True,True,False,0.0,4610.0
1056,fece187f-b47f-4870-a1d6-619afe942a7d,left,True,True,False,0.0,7353.0
1057,fece187f-b47f-4870-a1d6-619afe942a7d,right,True,True,False,0.0,7364.0
1058,fece187f-b47f-4870-a1d6-619afe942a7d,body,True,True,False,0.0,7416.0
1059,c7bd79c9-c47e-4ea5-aea3-74dda991b48e,left,True,True,False,0.0,6078.0
1060,c7bd79c9-c47e-4ea5-aea3-74dda991b48e,right,True,True,False,0.0,6088.0
1061,c7bd79c9-c47e-4ea5-aea3-74dda991b48e,body,True,True,False,0.0,6131.0
